dataset,video_id,track_id,label_id,behavior,duration_sec,pct_time
cbvd5,341,kf5_instc09d3a,2,Foraging,0.0,0.0
cbvd5,341,kf5_instc09d3a,3,Drinking,0.0,0.0
cbvd5,341,kf5_instc09d3a,4,Ruminating,0.0,0.0
cbvd5,341,kf5_instc09d3a,5,Grooming,0.0,0.0
cbvd5,341,kf5_instc09d3a,6,Other,0.0,0.0
cbvd5,341,kf6_inst4a8f17,0,Standing,0.0,0.0
cbvd5,341,kf6_inst4a8f17,1,Lying,0.0,0.0
cbvd5,341,kf6_inst4a8f17,2,Foraging,0.64,100.0
cbvd5,341,kf6_inst4a8f17,3,Drinking,0.0,0.0
cbvd5,341,kf6_inst4a8f17,4,Ruminating,0.0,0.0
cbvd5,341,kf6_inst4a8f17,5,Grooming,0.0,0.0
cbvd5,341,kf6_inst4a8f17,6,Other,0.0,0.0
cbvd5,341,kf6_inst7ae37f,0,Standing,0.0,0.0
cbvd5,341,kf6_inst7ae37f,1,Lying,0.0,0.0
cbvd5,341,kf6_inst7ae37f,2,Foraging,0.0,0.0
cbvd5,341,kf6_inst7ae37f,3,Drinking,0.0,0.0
cbvd5,341,kf6_inst7ae37f,4,Ruminating,0.64,100.0
cbvd5,341,kf6_inst7ae37f,5,Grooming,0.0,0.0
cbvd5,341,kf6_inst7ae37f,6,Other,0.0,0.0
cbvd5,341,kf6_inst9853f0,0,Standing,0.0,0.0
cbvd5,341,kf6_inst9853f0,1,Lying,0.0,0.0
cbvd5,341,kf6_inst9853f0,2,Foraging,0.64,100.0
cbvd5,341,kf6_inst9853f0,3,Drinking,0.0,0.0
cbvd5,341,kf6_inst9853f0,4,Ruminating,0.0,0.0
cbvd5,341,kf6_inst9853f0,5,Grooming,0.0,0.0
cbvd5,341,kf6_inst9853f0,6,Other,0.0,0.0
cbvd5,341,kf6_insta243cc,0,Standing,0.64,100.0
cbvd5,341,kf6_insta243cc,1,Lying,0.0,0.0
cbvd5,341,kf6_insta243cc,2,Foraging,0.0,0.0
cbvd5,341,kf6_insta243cc,3,Drinking,0.0,0.0
cbvd5,341,kf6_insta243cc,4,Ruminating,0.0,0.0
cbvd5,341,kf6_insta243cc,5,Grooming,0.0,0.0
cbvd5,341,kf6_insta243cc,6,Other,0.0,0.0
cbvd5,341,kf6_instc61d41,0,Standing,0.64,100.0
cbvd5,341,kf6_instc61d41,1,Lying,0.0,0.0
cbvd5,341,kf6_instc61d41,2,Foraging,0.0,0.0
cbvd5,341,kf6_instc61d41,3,Drinking,0.0,0.0
cbvd5,341,kf6_instc61d41,4,Ruminating,0.0,0.0
cbvd5,341,kf6_instc61d41,5,Grooming,0.0,0.0
cbvd5,341,kf6_instc61d41,6,Other,0.0,0.0
cbvd5,341,kf6_instc85ac7,0,Standing,0.0,0.0
cbvd5,341,kf6_instc85ac7,1,Lying,0.0,0.0
cbvd5,341,kf6_instc85ac7,2,Foraging,0.64,100.0
cbvd5,341,kf6_instc85ac7,3,Drinking,0.0,0.0
cbvd5,341,kf6_instc85ac7,4,Ruminating,0.0,0.0
cbvd5,341,kf6_instc85ac7,5,Grooming,0.0,0.0
cbvd5,341,kf6_instc85ac7,6,Other,0.0,0.0
cbvd5,341,kf6_instd6f161,0,Standing,0.0,0.0
cbvd5,341,kf6_instd6f161,1,Lying,0.0,0.0
cbvd5,341,kf6_instd6f161,2,Foraging,0.0,0.0
cbvd5,341,kf6_instd6f161,3,Drinking,0.0,0.0
cbvd5,341,kf6_instd6f161,4,Ruminating,0.64,100.0
cbvd5,341,kf6_instd6f161,5,Grooming,0.0,0.0
cbvd5,341,kf6_instd6f161,6,Other,0.0,0.0
cbvd5,341,kf6_instf69772,0,Standing,0.0,0.0
cbvd5,341,kf6_instf69772,1,Lying,0.0,0.0
cbvd5,341,kf6_instf69772,2,Foraging,0.64,100.0
cbvd5,341,kf6_instf69772,3,Drinking,0.0,0.0
cbvd5,341,kf6_instf69772,4,Ruminating,0.0,0.0
cbvd5,341,kf6_instf69772,5,Grooming,0.0,0.0
cbvd5,341,kf6_instf69772,6,Other,0.0,0.0
cbvd5,341,kf7_inst3e3cb6,0,Standing,0.0,0.0
cbvd5,341,kf7_inst3e3cb6,1,Lying,0.0,0.0
cbvd5,341,kf7_inst3e3cb6,2,Foraging,0.64,100.0
cbvd5,341,kf7_inst3e3cb6,3,Drinking,0.0,0.0
cbvd5,341,kf7_inst3e3cb6,4,Ruminating,0.0,0.0
cbvd5,341,kf7_inst3e3cb6,5,Grooming,0.0,0.0
cbvd5,341,kf7_inst3e3cb6,6,Other,0.0,0.0
cbvd5,341,kf7_inst79e66f,0,Standing,0.0,0.0
cbvd5,341,kf7_inst79e66f,1,Lying,0.0,0.0
cbvd5,341,kf7_inst79e66f,2,Foraging,0.64,100.0
cbvd5,341,kf7_inst79e66f,3,Drinking,0.0,0.0
cbvd5,341,kf7_inst79e66f,4,Ruminating,0.0,0.0
cbvd5,341,kf7_inst79e66f,5,Grooming,0.0,0.0
cbvd5,341,kf7_inst79e66f,6,Other,0.0,0.0
cbvd5,341,kf7_inst9c79c8,0,Standing,0.0,0.0
cbvd5,341,kf7_inst9c79c8,1,Lying,0.0,0.0
cbvd5,341,kf7_inst9c79c8,2,Foraging,0.64,100.0
cbvd5,341,kf7_inst9c79c8,3,Drinking,0.0,0.0
cbvd5,341,kf7_inst9c79c8,4,Ruminating,0.0,0.0
cbvd5,341,kf7_inst9c79c8,5,Grooming,0.0,0.0
cbvd5,341,kf7_inst9c79c8,6,Other,0.0,0.0
cbvd5,341,kf7_instc61d41,0,Standing,0.64,100.0
cbvd5,341,kf7_instc61d41,1,Lying,0.0,0.0
cbvd5,341,kf7_instc61d41,2,Foraging,0.0,0.0
cbvd5,341,kf7_instc61d41,3,Drinking,0.0,0.0
cbvd5,341,kf7_instc61d41,4,Ruminating,0.0,0.0
cbvd5,341,kf7_instc61d41,5,Grooming,0.0,0.0
cbvd5,341,kf7_instc61d41,6,Other,0.0,0.0
cbvd5,341,kf7_instd87a3a,0,Standing,0.0,0.0
cbvd5,341,kf7_instd87a3a,1,Lying,0.0,0.0
cbvd5,341,kf7_instd87a3a,2,Foraging,0.64,100.0
cbvd5,341,kf7_instd87a3a,3,Drinking,0.0,0.0
cbvd5,341,kf7_instd87a3a,4,Ruminating,0.0,0.0
cbvd5,341,kf7_instd87a3a,5,Grooming,0.0,0.0
cbvd5,341,kf7_instd87a3a,6,Other,0.0,0.0
cbvd5,341,kf7_instd9940b,0,Standing,0.0,0.0
cbvd5,341,kf7_instd9940b,1,Lying,0.0,0.0
cbvd5,341,kf7_instd9940b,2,Foraging,0.0,0.0
cbvd5,341,kf7_instd9940b,3,Drinking,0.0,0.0
cbvd5,341,kf7_instd9940b,4,Ruminating,0.64,100.0
cbvd5,341,kf7_instd9940b,5,Grooming,0.0,0.0
cbvd5,341,kf7_instd9940b,6,Other,0.0,0.0
